Customer_ID,Signup_Date,Plan,Monthly_Fee,Region,Acquisition_Channel,Status,Tenure_Months,Churn_Date,Churn_Reason,Signup_Cohort
CUST00955,2023-11-04,Basic,299,South,Referral,Active,14,,,2023-11
CUST00956,2023-05-04,Standard,599,North,Organic,Churned,6,2023-10-31,Price too high,2023-05
CUST00957,2024-02-12,Basic,299,West,Social Media,Churned,5,2024-07-11,Technical issues,2024-02
CUST00958,2023-09-30,Basic,299,North,Referral,Active,15,,,2023-09
CUST00959,2024-02-06,Basic,299,South,Organic,Churned,10,2024-12-02,Not using enough,2024-02
CUST00960,2024-03-29,Premium,999,East,Organic,Active,9,,,2024-03
CUST00961,2024-03-01,Standard,599,North,Organic,Active,10,,,2024-03
CUST00962,2023-05-03,Basic,299,East,Referral,Active,20,,,2023-05
CUST00963,2024-08-31,Standard,599,East,Organic,Active,4,,,2024-08
CUST00964,2023-01-10,Basic,299,East,Paid Ads,Churned,10,2023-11-06,Not using enough,2023-01
CUST00965,2024-08-27,Standard,599,West,Organic,Active,4,,,2024-08
CUST00966,2024-09-01,Basic,299,West,Paid Ads,Active,4,,,2024-09
CUST00967,2023-09-14,Standard,599,South,Organic,Active,15,,,2023-09
CUST00968,2024-02-08,Standard,599,West,Paid Ads,Active,10,,,2024-02
CUST00969,2024-10-06,Basic,299,West,Social Media,Active,2,,,2024-10
CUST00970,2023-06-06,Premium,999,East,Organic,Churned,15,2024-08-29,Price too high,2023-06
CUST00971,2024-09-02,Basic,299,West,Referral,Churned,1,2024-10-02,Poor support experience,2024-09
CUST00972,2023-03-23,Basic,299,East,Organic,Churned,2,2023-05-22,Missing features,2023-03
CUST00973,2024-07-26,Basic,299,North,Paid Ads,Active,5,,,2024-07
CUST00974,2023-07-01,Basic,299,West,Paid Ads,Active,18,,,2023-07
CUST00975,2024-10-07,Standard,599,South,Organic,Active,2,,,2024-10
CUST00976,2023-12-15,Standard,599,South,Organic,Active,12,,,2023-12
CUST00977,2024-08-03,Standard,599,North,Organic,Active,5,,,2024-08
CUST00978,2023-12-05,Standard,599,North,Organic,Churned,3,2024-03-04,Price too high,2023-12
CUST00979,2024-02-23,Standard,599,South,Referral,Active,10,,,2024-02
CUST00980,2023-11-12,Standard,599,North,Paid Ads,Churned,3,2024-02-10,Not using enough,2023-11
CUST00981,2023-06-25,Basic,299,East,Social Media,Churned,7,2024-01-21,Found alternative,2023-06
CUST00982,2023-07-28,Premium,999,North,Referral,Active,17,,,2023-07
CUST00983,2024-09-07,Basic,299,North,Referral,Active,3,,,2024-09
CUST00984,2023-02-23,Basic,299,South,Paid Ads,Churned,6,2023-08-22,Price too high,2023-02
CUST00985,2024-03-21,Premium,999,West,Paid Ads,Active,9,,,2024-03
CUST00986,2023-06-24,Basic,299,West,Referral,Churned,2,2023-08-23,Not using enough,2023-06
CUST00987,2024-09-29,Premium,999,South,Organic,Active,3,,,2024-09
CUST00988,2023-09-02,Standard,599,West,Paid Ads,Churned,6,2024-02-29,Technical issues,2023-09
CUST00989,2023-06-25,Standard,599,South,Paid Ads,Churned,11,2024-05-20,Found alternative,2023-06
CUST00990,2023-01-02,Standard,599,South,Organic,Active,24,,,2023-01
CUST00991,2023-05-04,Basic,299,East,Organic,Churned,11,2024-03-29,Poor support experience,2023-05
CUST00992,2024-09-09,Basic,299,North,Paid Ads,Active,3,,,2024-09
CUST00993,2023-10-07,Standard,599,South,Paid Ads,Active,15,,,2023-10
CUST00994,2024-05-09,Basic,299,East,Paid Ads,Active,7,,,2024-05
CUST00995,2023-03-13,Standard,599,West,Organic,Active,21,,,2023-03
CUST00996,2023-09-22,Standard,599,North,Social Media,Churned,8,2024-05-19,Poor support experience,2023-09
CUST00997,2023-06-13,Standard,599,West,Paid Ads,Churned,2,2023-08-12,Technical issues,2023-06
CUST00998,2023-10-25,Basic,299,East,Social Media,Churned,11,2024-09-19,Missing features,2023-10
CUST00999,2024-11-11,Standard,599,South,Referral,Active,1,,,2024-11
CUST01000,2024-03-26,Basic,299,West,Paid Ads,Active,9,,,2024-03
CUST01001,2024-03-06,Basic,299,North,Social Media,Churned,7,2024-10-02,Found alternative,2024-03
CUST01002,2023-03-03,Standard,599,North,Social Media,Churned,5,2023-07-31,Technical issues,2023-03
CUST01003,2024-05-13,Basic,299,South,Referral,Churned,5,2024-10-10,Not using enough,2024-05
CUST01004,2024-04-09,Premium,999,South,Paid Ads,Active,8,,,2024-04
CUST01005,2024-06-08,Basic,299,North,Organic,Active,6,,,2024-06
CUST01006,2024-10-31,Premium,999,South,Paid Ads,Active,2,,,2024-10
CUST01007,2024-02-11,Basic,299,East,Organic,Churned,10,2024-12-07,Price too high,2024-02
CUST01008,2023-09-01,Basic,299,East,Organic,Churned,11,2024-07-27,Not using enough,2023-09
CUST01009,2023-08-25,Basic,299,South,Organic,Churned,3,2023-11-23,Not using enough,2023-08
CUST01010,2024-06-15,Basic,299,North,Paid Ads,Active,6,,,2024-06
CUST01011,2024-08-04,Basic,299,East,Paid Ads,Active,4,,,2024-08
CUST01012,2024-07-03,Basic,299,West,Organic,Active,6,,,2024-07
CUST01013,2023-01-01,Basic,299,East,Paid Ads,Churned,3,2023-04-01,Missing features,2023-01
CUST01014,2023-05-27,Standard,599,North,Organic,Active,19,,,2023-05
CUST01015,2023-04-17,Basic,299,West,Organic,Churned,9,2024-01-12,Missing features,2023-04
CUST01016,2023-03-29,Standard,599,South,Referral,Churned,1,2023-04-28,Not using enough,2023-03
CUST01017,2023-02-02,Standard,599,North,Paid Ads,Churned,9,2023-10-30,Missing features,2023-02
CUST01018,2024-06-21,Premium,999,South,Referral,Active,6,,,2024-06
CUST01019,2023-09-22,Standard,599,West,Paid Ads,Active,15,,,2023-09
CUST01020,2024-02-03,Basic,299,West,Paid Ads,Churned,7,2024-08-31,Price too high,2024-02
CUST01021,2023-06-25,Standard,599,North,Social Media,Active,18,,,2023-06
CUST01022,2024-02-20,Basic,299,South,Organic,Active,10,,,2024-02
CUST01023,2024-03-03,Basic,299,South,Referral,Active,10,,,2024-03
CUST01024,2024-09-11,Basic,299,South,Paid Ads,Active,3,,,2024-09
CUST01025,2023-02-07,Premium,999,East,Organic,Active,23,,,2023-02
CUST01026,2023-05-07,Premium,999,South,Organic,Churned,20,2024-12-27,Price too high,2023-05
CUST01027,2023-10-23,Basic,299,South,Paid Ads,Active,14,,,2023-10
CUST01028,2023-03-07,Basic,299,South,Organic,Churned,5,2023-08-04,Poor support experience,2023-03
CUST01029,2024-02-28,Premium,999,North,Organic,Active,10,,,2024-02
CUST01030,2023-09-28,Standard,599,East,Social Media,Active,15,,,2023-09
CUST01031,2023-07-08,Standard,599,West,Organic,Churned,16,2024-10-30,Not using enough,2023-07
CUST01032,2023-10-12,Standard,599,South,Social Media,Churned,4,2024-02-09,Price too high,2023-10
CUST01033,2023-03-06,Basic,299,North,Referral,Active,22,,,2023-03
CUST01034,2024-08-30,Standard,599,North,Paid Ads,Active,4,,,2024-08
CUST01035,2024-07-17,Basic,299,East,Organic,Churned,3,2024-10-15,Missing features,2024-07
CUST01036,2023-04-10,Standard,599,South,Organic,Churned,20,2024-11-30,Poor support experience,2023-04
CUST01037,2023-06-03,Premium,999,South,Paid Ads,Churned,17,2024-10-25,Price too high,2023-06
CUST01038,2024-08-30,Standard,599,North,Referral,Active,4,,,2024-08
CUST01039,2024-04-20,Basic,299,North,Social Media,Churned,8,2024-12-16,Poor support experience,2024-04
CUST01040,2024-10-19,Standard,599,South,Referral,Churned,1,2024-11-18,Price too high,2024-10
CUST01041,2023-09-12,Premium,999,East,Referral,Active,15,,,2023-09
CUST01042,2024-02-11,Basic,299,South,Organic,Churned,6,2024-08-09,Poor support experience,2024-02
CUST01043,2024-03-03,Basic,299,North,Paid Ads,Churned,6,2024-08-30,Price too high,2024-03
CUST01044,2024-11-29,Standard,599,West,Referral,Active,1,,,2024-11
CUST01045,2023-01-17,Basic,299,South,Organic,Churned,9,2023-10-14,Found alternative,2023-01
CUST01046,2023-03-16,Premium,999,North,Social Media,Churned,1,2023-04-15,Found alternative,2023-03
CUST01047,2023-08-18,Standard,599,North,Referral,Active,16,,,2023-08
CUST01048,2023-06-08,Premium,999,South,Organic,Active,19,,,2023-06
CUST01049,2023-01-02,Basic,299,North,Paid Ads,Churned,7,2023-07-31,Price too high,2023-01
CUST01050,2024-02-11,Standard,599,West,Referral,Active,10,,,2024-02
CUST01051,2023-06-21,Basic,299,South,Paid Ads,Churned,2,2023-08-20,Poor support experience,2023-06
CUST01052,2024-09-30,Basic,299,South,Paid Ads,Active,3,,,2024-09
CUST01053,2024-08-26,Basic,299,South,Paid Ads,Active,4,,,2024-08
CUST01054,2023-01-08,Standard,599,West,Paid Ads,Churned,11,2023-12-04,Price too high,2023-01
CUST01055,2024-01-24,Premium,999,West,Referral,Active,11,,,2024-01
CUST01056,2023-07-22,Standard,599,West,Organic,Churned,8,2024-03-18,Missing features,2023-07
CUST01057,2023-09-10,Basic,299,North,Paid Ads,Churned,4,2024-01-08,Missing features,2023-09
CUST01058,2024-02-02,Standard,599,East,Paid Ads,Churned,1,2024-03-03,Found alternative,2024-02
CUST01059,2023-02-28,Premium,999,North,Organic,Active,22,,,2023-02
CUST01060,2024-11-21,Premium,999,West,Referral,Active,1,,,2024-11
CUST01061,2023-11-05,Basic,299,North,Organic,Churned,9,2024-08-01,Price too high,2023-11
CUST01062,2023-04-03,Standard,599,North,Paid Ads,Churned,2,2023-06-02,Price too high,2023-04
CUST01063,2024-02-16,Basic,299,West,Referral,Churned,8,2024-10-13,Found alternative,2024-02
CUST01064,2024-11-20,Premium,999,East,Organic,Active,1,,,2024-11
CUST01065,2024-03-30,Premium,999,West,Paid Ads,Active,9,,,2024-03
CUST01066,2023-09-24,Basic,299,North,Organic,Active,15,,,2023-09
CUST01067,2024-01-31,Basic,299,East,Organic,Churned,11,2024-12-26,Price too high,2024-01
CUST01068,2023-03-17,Basic,299,West,Social Media,Churned,7,2023-10-13,Poor support experience,2023-03
CUST01069,2024-11-23,Premium,999,North,Paid Ads,Active,1,,,2024-11
CUST01070,2024-05-17,Standard,599,East,Organic,Churned,7,2024-12-13,Not using enough,2024-05
CUST01071,2024-09-13,Standard,599,South,Organic,Active,3,,,2024-09
CUST01072,2024-01-31,Standard,599,East,Paid Ads,Active,11,,,2024-01
CUST01073,2024-03-14,Premium,999,South,Social Media,Churned,5,2024-08-11,Found alternative,2024-03
CUST01074,2023-09-21,Premium,999,East,Organic,Churned,1,2023-10-21,Poor support experience,2023-09
CUST01075,2023-04-02,Standard,599,West,Organic,Churned,11,2024-02-26,Missing features,2023-04
CUST01076,2023-09-07,Premium,999,South,Social Media,Active,16,,,2023-09
CUST01077,2024-01-21,Standard,599,South,Paid Ads,Churned,2,2024-03-21,Missing features,2024-01
CUST01078,2023-08-05,Standard,599,South,Paid Ads,Churned,2,2023-10-04,Technical issues,2023-08
CUST01079,2023-10-11,Standard,599,South,Organic,Churned,11,2024-09-05,Missing features,2023-10
CUST01080,2023-12-10,Basic,299,North,Referral,Active,12,,,2023-12
CUST01081,2023-03-17,Basic,299,South,Organic,Churned,10,2024-01-11,Not using enough,2023-03
CUST01082,2024-07-03,Basic,299,West,Paid Ads,Churned,2,2024-09-01,Found alternative,2024-07
CUST01083,2023-06-22,Basic,299,East,Paid Ads,Churned,4,2023-10-20,Price too high,2023-06
CUST01084,2023-03-10,Basic,299,South,Paid Ads,Churned,6,2023-09-06,Missing features,2023-03
CUST01085,2024-04-09,Standard,599,North,Organic,Active,8,,,2024-04
CUST01086,2023-01-09,Standard,599,North,Organic,Churned,22,2024-10-30,Missing features,2023-01
CUST01087,2023-09-05,Premium,999,East,Referral,Active,16,,,2023-09
CUST01088,2023-09-14,Standard,599,South,Referral,Churned,3,2023-12-13,Price too high,2023-09
CUST01089,2023-05-06,Standard,599,South,Referral,Active,20,,,2023-05
CUST01090,2024-07-17,Standard,599,East,Organic,Active,5,,,2024-07
CUST01091,2023-11-17,Basic,299,North,Referral,Active,13,,,2023-11
CUST01092,2024-08-02,Standard,599,North,Referral,Churned,4,2024-11-30,Missing features,2024-08
CUST01093,2024-01-19,Basic,299,South,Referral,Churned,4,2024-05-18,Not using enough,2024-01
CUST01094,2023-02-15,Standard,599,West,Organic,Active,22,,,2023-02
CUST01095,2024-08-26,Basic,299,South,Organic,Active,4,,,2024-08
CUST01096,2024-07-17,Basic,299,West,Organic,Churned,1,2024-08-16,Poor support experience,2024-07
CUST01097,2024-10-11,Standard,599,East,Organic,Active,2,,,2024-10
CUST01098,2023-07-18,Basic,299,South,Organic,Churned,10,2024-05-13,Price too high,2023-07
CUST01099,2024-01-24,Basic,299,South,Paid Ads,Churned,10,2024-11-19,Not using enough,2024-01
CUST01100,2024-10-23,Basic,299,West,Organic,Active,2,,,2024-10
CUST01101,2024-09-23,Premium,999,North,Referral,Active,3,,,2024-09
CUST01102,2023-01-11,Premium,999,East,Paid Ads,Churned,11,2023-12-07,Found alternative,2023-01
CUST01103,2023-12-29,Basic,299,South,Paid Ads,Churned,2,2024-02-27,Technical issues,2023-12
CUST01104,2024-07-15,Premium,999,West,Organic,Active,5,,,2024-07
CUST01105,2024-04-09,Standard,599,South,Social Media,Active,8,,,2024-04
CUST01106,2024-04-01,Basic,299,West,Organic,Active,9,,,2024-04
CUST01107,2024-05-12,Premium,999,East,Paid Ads,Churned,1,2024-06-11,Poor support experience,2024-05
CUST01108,2024-05-20,Standard,599,North,Referral,Active,7,,,2024-05
CUST01109,2024-02-19,Basic,299,North,Paid Ads,Churned,3,2024-05-19,Price too high,2024-02
CUST01110,2024-03-19,Basic,299,West,Paid Ads,Active,9,,,2024-03
CUST01111,2024-11-03,Basic,299,South,Paid Ads,Active,1,,,2024-11
CUST01112,2024-03-17,Basic,299,West,Paid Ads,Churned,3,2024-06-15,Not using enough,2024-03
CUST01113,2023-11-26,Premium,999,West,Referral,Active,13,,,2023-11
CUST01114,2023-04-03,Standard,599,South,Organic,Churned,5,2023-08-31,Technical issues,2023-04
CUST01115,2023-01-05,Basic,299,South,Referral,Active,24,,,2023-01
CUST01116,2023-10-06,Standard,599,South,Social Media,Active,15,,,2023-10
CUST01117,2023-12-13,Standard,599,South,Paid Ads,Active,12,,,2023-12
CUST01118,2023-08-28,Premium,999,North,Organic,Active,16,,,2023-08
CUST01119,2023-05-17,Basic,299,North,Paid Ads,Churned,2,2023-07-16,Missing features,2023-05
CUST01120,2023-07-09,Basic,299,South,Paid Ads,Active,18,,,2023-07
CUST01121,2024-09-30,Basic,299,South,Paid Ads,Active,3,,,2024-09
CUST01122,2023-08-03,Basic,299,South,Referral,Active,17,,,2023-08
CUST01123,2024-09-14,Premium,999,North,Social Media,Active,3,,,2024-09
CUST01124,2023-12-26,Premium,999,North,Paid Ads,Churned,12,2024-12-20,Price too high,2023-12
CUST01125,2024-07-31,Basic,299,North,Organic,Active,5,,,2024-07
CUST01126,2024-03-08,Standard,599,West,Organic,Active,9,,,2024-03
CUST01127,2024-11-14,Standard,599,East,Referral,Active,1,,,2024-11
CUST01128,2023-11-30,Premium,999,North,Organic,Active,13,,,2023-11
CUST01129,2023-08-08,Basic,299,North,Organic,Churned,2,2023-10-07,Not using enough,2023-08
CUST01130,2023-11-09,Standard,599,North,Paid Ads,Active,13,,,2023-11
CUST01131,2023-02-04,Basic,299,South,Referral,Churned,1,2023-03-06,Technical issues,2023-02
CUST01132,2023-12-25,Standard,599,West,Paid Ads,Churned,2,2024-02-23,Poor support experience,2023-12
CUST01133,2024-10-23,Basic,299,East,Paid Ads,Active,2,,,2024-10
CUST01134,2024-04-20,Basic,299,North,Paid Ads,Active,8,,,2024-04
CUST01135,2023-11-29,Basic,299,South,Social Media,Active,13,,,2023-11
CUST01136,2023-02-15,Basic,299,East,Organic,Churned,1,2023-03-17,Poor support experience,2023-02
CUST01137,2024-08-13,Basic,299,North,Organic,Active,4,,,2024-08
CUST01138,2023-04-21,Standard,599,West,Social Media,Churned,16,2024-08-13,Found alternative,2023-04
CUST01139,2023-01-22,Standard,599,North,Referral,Churned,10,2023-11-18,Found alternative,2023-01
CUST01140,2024-10-22,Basic,299,South,Referral,Active,2,,,2024-10
CUST01141,2023-06-09,Premium,999,South,Referral,Active,19,,,2023-06
CUST01142,2024-03-25,Standard,599,North,Social Media,Active,9,,,2024-03
CUST01143,2023-01-07,Basic,299,West,Organic,Churned,7,2023-08-05,Missing features,2023-01
CUST01144,2023-11-02,Standard,599,North,Social Media,Active,14,,,2023-11
CUST01145,2023-09-26,Premium,999,South,Organic,Active,15,,,2023-09
CUST01146,2023-12-17,Basic,299,West,Organic,Active,12,,,2023-12
CUST01147,2024-07-06,Basic,299,West,Organic,Active,5,,,2024-07
CUST01148,2023-08-19,Basic,299,North,Social Media,Churned,14,2024-10-12,Price too high,2023-08
CUST01149,2023-12-08,Standard,599,South,Paid Ads,Churned,2,2024-02-06,Poor support experience,2023-12
CUST01150,2024-03-17,Basic,299,West,Referral,Active,9,,,2024-03
CUST01151,2023-09-20,Basic,299,South,Social Media,Churned,12,2024-09-14,Not using enough,2023-09
CUST01152,2024-02-10,Basic,299,South,Referral,Active,10,,,2024-02
CUST01153,2024-02-05,Premium,999,West,Referral,Active,11,,,2024-02
CUST01154,2023-01-11,Standard,599,North,Paid Ads,Churned,1,2023-02-10,Price too high,2023-01
CUST01155,2023-01-21,Premium,999,West,Organic,Churned,17,2024-06-14,Price too high,2023-01
CUST01156,2023-07-31,Premium,999,South,Referral,Active,17,,,2023-07
CUST01157,2024-09-26,Standard,599,West,Paid Ads,Active,3,,,2024-09
CUST01158,2023-12-08,Basic,299,North,Paid Ads,Active,12,,,2023-12
CUST01159,2023-05-18,Standard,599,South,Paid Ads,Active,19,,,2023-05
CUST01160,2023-01-21,Basic,299,North,Social Media,Active,23,,,2023-01
CUST01161,2023-05-04,Basic,299,West,Paid Ads,Churned,6,2023-10-31,Technical issues,2023-05
CUST01162,2024-10-18,Standard,599,North,Organic,Active,2,,,2024-10
CUST01163,2024-02-02,Basic,299,West,Paid Ads,Churned,6,2024-07-31,Price too high,2024-02
CUST01164,2023-10-20,Premium,999,West,Paid Ads,Churned,8,2024-06-16,Not using enough,2023-10
CUST01165,2024-10-24,Premium,999,South,Paid Ads,Active,2,,,2024-10
CUST01166,2024-11-03,Standard,599,South,Organic,Active,1,,,2024-11
CUST01167,2024-08-25,Premium,999,West,Social Media,Active,4,,,2024-08
CUST01168,2023-10-01,Standard,599,South,Organic,Churned,6,2024-03-29,Not using enough,2023-10
CUST01169,2023-03-13,Basic,299,East,Social Media,Churned,1,2023-04-12,Found alternative,2023-03
CUST01170,2024-02-06,Premium,999,East,Paid Ads,Churned,3,2024-05-06,Price too high,2024-02
CUST01171,2023-12-30,Basic,299,South,Paid Ads,Churned,4,2024-04-28,Price too high,2023-12
CUST01172,2024-03-11,Premium,999,West,Referral,Active,9,,,2024-03
CUST01173,2024-06-12,Standard,599,North,Organic,Active,6,,,2024-06
CUST01174,2023-08-24,Basic,299,West,Social Media,Active,16,,,2023-08
CUST01175,2023-12-10,Basic,299,South,Social Media,Churned,8,2024-08-06,Price too high,2023-12
CUST01176,2023-11-24,Premium,999,West,Referral,Active,13,,,2023-11
CUST01177,2023-03-12,Basic,299,South,Social Media,Churned,11,2024-02-05,Found alternative,2023-03
CUST01178,2023-02-12,Standard,599,North,Paid Ads,Churned,2,2023-04-13,Price too high,2023-02
CUST01179,2024-03-21,Basic,299,North,Social Media,Churned,7,2024-10-17,Technical issues,2024-03
CUST01180,2024-11-05,Premium,999,South,Organic,Active,1,,,2024-11
CUST01181,2024-10-22,Standard,599,South,Paid Ads,Active,2,,,2024-10
CUST01182,2023-10-10,Basic,299,North,Paid Ads,Churned,6,2024-04-07,Technical issues,2023-10
CUST01183,2024-03-30,Basic,299,South,Paid Ads,Active,9,,,2024-03
CUST01184,2023-09-28,Basic,299,West,Paid Ads,Churned,7,2024-04-25,Not using enough,2023-09
CUST01185,2023-02-24,Standard,599,West,Social Media,Churned,12,2024-02-19,Found alternative,2023-02
CUST01186,2023-07-31,Standard,599,North,Referral,Active,17,,,2023-07
CUST01187,2024-06-27,Premium,999,North,Paid Ads,Active,6,,,2024-06
CUST01188,2024-06-03,Basic,299,South,Organic,Churned,2,2024-08-02,Price too high,2024-06
CUST01189,2024-01-24,Basic,299,West,Organic,Churned,3,2024-04-23,Price too high,2024-01
CUST01190,2024-09-12,Standard,599,North,Paid Ads,Active,3,,,2024-09
CUST01191,2024-11-16,Basic,299,West,Social Media,Active,1,,,2024-11
CUST01192,2024-05-15,Standard,599,South,Organic,Active,7,,,2024-05
CUST01193,2024-11-22,Standard,599,East,Paid Ads,Active,1,,,2024-11
CUST01194,2023-11-07,Premium,999,North,Paid Ads,Churned,6,2024-05-05,Missing features,2023-11
CUST01195,2024-03-26,Basic,299,North,Paid Ads,Churned,5,2024-08-23,Found alternative,2024-03
CUST01196,2024-02-05,Basic,299,South,Referral,Churned,2,2024-04-05,Missing features,2024-02
CUST01197,2024-02-19,Basic,299,South,Referral,Active,10,,,2024-02
CUST01198,2023-09-20,Standard,599,East,Paid Ads,Churned,7,2024-04-17,Not using enough,2023-09
CUST01199,2024-11-30,Basic,299,North,Paid Ads,Churned,1,2024-12-30,Found alternative,2024-11
CUST01200,2024-01-04,Basic,299,South,Paid Ads,Churned,7,2024-08-01,Price too high,2024-01
CUST01201,2024-01-14,Standard,599,West,Organic,Churned,9,2024-10-10,Missing features,2024-01
CUST01202,2023-10-22,Basic,299,South,Paid Ads,Churned,2,2023-12-21,Poor support experience,2023-10
