Customer_ID,Signup_Date,Plan,Monthly_Fee,Region,Acquisition_Channel,Status,Tenure_Months,Churn_Date,Churn_Reason
CUST01816,2023-05-13,Standard,599,South,Organic,Churned,7,2023-12-09,Poor support experience
CUST01817,2024-01-23,Standard,599,North,Referral,Active,11,,
CUST01818,2024-01-10,Premium,999,North,,Active,11,,
CUST01819,2024-05-11,Standard,599,South,Paid Ads,Active,7,,
CUST01820,2024-02-19,Premium,999,East,Paid Ads,Active,10,,
CUST01821,2023-10-12,Basic,299,West,Social Media,Active,14,,
CUST01822,2023-10-13,Standard,599,South,Social Media,Churned,14,2024-12-06,Found alternative
CUST01823,2023-03-27,Basic,299,East,Referral,Churned,1,2023-04-26,Poor support experience
CUST01824,2024-07-06,Premium,999,West,Paid Ads,Active,5,,
CUST01825,2024-03-25,Standard,599,North,Paid Ads,Active,9,,
CUST01826,2023-11-20,Basic,299,South,Social Media,Churned,3,2024-02-18,Missing features
CUST01827,2024-11-14,Basic,299,North,Social Media,Active,1,,
CUST01828,2023-05-12,Basic,299,South,Paid Ads,Active,19,,
CUST01829,2024-10-22,Basic,299,West,Referral,Active,2,,
CUST01830,2023-07-09,Basic,299,North,Organic,Churned,1,2023-08-08,Missing features
CUST01831,2023-10-29,Basic,299,East,Organic,Churned,8,2024-06-25,Not using enough
CUST01832,2024-02-08,Basic,299,West,Social Media,Churned,4,2024-06-07,Price too high
CUST01833,2024-07-30,Premium,999,South,Referral,Active,5,,
CUST01834,2023-08-18,Basic,299,North,Organic,Churned,14,2024-10-11,Price too high
CUST01835,2023-10-15,Standard,599,South,Organic,Active,14,,
CUST01836,2024-09-21,Standard,599,North,Organic,Active,3,,
CUST01837,2024-03-17,Basic,299,East,Organic,Active,9,,
CUST01838,2023-11-13,Standard,599,West,Organic,Active,13,,
CUST01839,2024-05-30,Standard,599,West,Social Media,Active,7,,
CUST01840,2023-03-08,Standard,599,West,Organic,Churned,20,2024-10-28,Found alternative
CUST01841,2024-09-13,Standard,599,East,Referral,Active,3,,
CUST01842,2023-05-30,Premium,999,West,Paid Ads,Churned,13,2024-06-23,Price too high
CUST01843,2023-10-01,Standard,599,East,Organic,Active,15,,
CUST01844,2024-06-26,Standard,599,West,Referral,Active,6,,
CUST01845,2024-09-23,Standard,599,West,Organic,Active,3,,
CUST01846,2024-03-23,Basic,299,West,Paid Ads,Active,9,,
CUST01847,2023-11-10,Standard,599,North,Social Media,Churned,9,2024-08-06,Not using enough
CUST01848,2023-12-05,Standard,599,South,Referral,Churned,13,2024-12-29,Price too high
CUST01849,2023-02-05,Basic,299,North,Paid Ads,Churned,5,2023-07-05,Poor support experience
CUST01850,2024-07-04,Basic,299,North,Paid Ads,Churned,5,2024-12-01,Found alternative
CUST01851,2024-07-01,Basic,299,West,Social Media,Churned,4,2024-10-29,Technical issues
CUST01852,2024-09-03,Standard,599,South,Organic,Active,3,,
CUST01853,2024-08-13,Premium,999,West,Organic,Active,4,,
CUST01854,2023-08-08,Standard,599,South,Paid Ads,Active,17,,
CUST01855,2024-04-22,Basic,299,West,Referral,Active,8,,
CUST01856,2024-10-05,Basic,299,North,Paid Ads,Active,2,,
CUST01857,2023-02-01,Basic,299,North,Organic,Active,23,,
CUST01858,2023-02-23,Basic,299,West,,Churned,1,2023-03-25,Not using enough
CUST01859,2024-07-07,Basic,299,West,Social Media,Churned,2,2024-09-05,Poor support experience
CUST01860,2023-10-01,Basic,299,East,Organic,Churned,12,2024-09-25,Price too high
CUST01861,2024-06-26,Basic,299,North,Organic,Churned,1,2024-07-26,Not using enough
CUST01862,2023-01-07,Standard,599,North,Organic,Active,24,,
CUST01863,2024-03-23,Standard,599,South,Organic,Churned,6,2024-09-19,Price too high
CUST01864,2023-10-08,Basic,299,East,Organic,Active,15,,
CUST01865,2024-11-09,Standard,599,North,Social Media,Active,1,,
CUST01866,2024-04-17,Premium,999,East,Paid Ads,Churned,2,2024-06-16,Found alternative
CUST01867,2024-02-05,Basic,299,West,Paid Ads,Churned,7,2024-09-02,Poor support experience
CUST01868,2024-09-01,Standard,599,East,Organic,Churned,1,2024-10-01,Technical issues
CUST01869,2024-09-16,Basic,299,East,Referral,Active,3,,
CUST01870,2023-03-18,Basic,299,South,Organic,Active,21,,
CUST01871,2023-11-09,Standard,599,North,Organic,Active,13,,
CUST01872,2024-05-05,Basic,299,South,Referral,Active,8,,
CUST01873,2024-09-18,Basic,299,North,Paid Ads,Churned,2,2024-11-17,Price too high
CUST01874,2024-01-18,Premium,999,West,Organic,Churned,8,2024-09-14,Price too high
CUST01875,2024-03-02,Standard,599,North,Organic,Active,10,,
CUST01876,2024-01-30,Standard,599,South,Organic,Active,11,,
CUST01877,2023-10-29,Basic,299,North,Social Media,Churned,9,2024-07-25,Price too high
CUST01878,2023-11-05,Standard,599,West,Organic,Active,14,,
CUST01879,2024-02-05,Basic,299,North,Referral,Active,11,,
CUST01880,2024-06-28,Basic,299,West,Organic,Churned,4,2024-10-26,Found alternative
CUST01881,2024-09-20,Standard,599,South,Paid Ads,Active,3,,
CUST01882,2023-04-09,Premium,999,North,Referral,Active,21,,
CUST01883,2023-11-23,Premium,999,East,Paid Ads,Active,13,,
CUST01884,2024-01-26,Basic,299,West,Referral,Churned,1,2024-02-25,Technical issues
CUST01885,2024-08-16,Basic,299,West,Organic,Active,4,,
CUST01886,2023-08-05,Premium,999,East,Paid Ads,Churned,11,2024-06-30,Poor support experience
CUST01887,2023-05-31,Basic,299,West,Paid Ads,Churned,1,2023-06-30,Not using enough
CUST01888,2024-07-20,Premium,999,West,Paid Ads,Active,5,,
CUST01889,2024-05-25,Basic,299,East,Social Media,Active,7,,
CUST01890,2023-06-13,Standard,599,South,Paid Ads,Active,18,,
CUST01891,2023-06-13,Standard,599,North,Social Media,Churned,13,2024-07-07,Technical issues
CUST01892,2024-09-29,Premium,999,East,Social Media,Active,3,,
CUST01893,2023-11-20,Basic,299,North,Referral,Active,13,,
CUST01894,2024-01-03,Basic,299,North,Organic,Churned,6,2024-07-01,Found alternative
CUST01895,2024-07-12,Standard,599,North,Organic,Active,5,,
CUST01896,2024-02-15,Basic,299,South,Organic,Churned,3,2024-05-15,Poor support experience
CUST01897,2023-08-01,Basic,299,South,Organic,Churned,6,2024-01-28,Missing features
CUST01898,2023-11-27,Standard,599,South,Organic,Active,13,,
CUST01899,2023-08-10,Standard,599,South,Paid Ads,Churned,10,2024-06-05,Found alternative
CUST01900,2023-10-27,Standard,599,East,Paid Ads,Churned,10,2024-08-22,Not using enough
CUST01901,2023-01-04,Premium,999,South,Paid Ads,Active,24,,
CUST01902,2023-08-09,Basic,299,North,Social Media,Churned,7,2024-03-06,Not using enough
CUST01903,2023-06-05,Basic,299,South,Organic,Active,19,,
CUST01904,2024-01-29,Standard,599,East,Referral,Churned,7,2024-08-26,Price too high
CUST01905,2024-07-03,Basic,299,South,Paid Ads,Churned,6,2024-12-30,Price too high
CUST01906,2023-04-24,Premium,999,East,Organic,Churned,4,2023-08-22,Not using enough
CUST01907,2024-05-07,Basic,299,North,Paid Ads,Churned,6,2024-11-03,Poor support experience
CUST01908,2023-08-22,Basic,299,West,Organic,Active,16,,
CUST01909,2024-05-10,Basic,299,North,Referral,Active,7,,
CUST01910,2024-03-28,Standard,599,West,Organic,Churned,3,2024-06-26,Price too high
CUST01911,2023-03-27,Basic,299,North,Paid Ads,Active,21,,
CUST01912,2023-12-04,Standard,599,South,Social Media,Active,13,,
CUST01913,2024-01-25,Basic,299,East,Paid Ads,Churned,4,2024-05-24,Missing features
CUST01914,2023-05-10,Premium,999,East,Paid Ads,Active,20,,
CUST01915,2024-07-30,Basic,299,West,Social Media,Churned,2,2024-09-28,Missing features
CUST01916,2024-05-28,Standard,599,West,Organic,Active,7,,
CUST01917,2023-08-02,Basic,299,West,Organic,Churned,7,2024-02-28,Technical issues
CUST01918,2023-01-21,Standard,599,South,Referral,Churned,21,2024-10-12,Price too high
CUST01919,2023-12-19,Basic,299,East,Paid Ads,Active,12,,
CUST01920,2024-09-30,Basic,299,South,Organic,Active,3,,
CUST01921,2023-06-04,Basic,299,West,Referral,Active,19,,
CUST01922,2024-01-08,Standard,599,North,Paid Ads,Active,11,,
CUST01923,2023-03-23,Basic,299,West,Referral,Churned,2,2023-05-22,Price too high
CUST01924,2023-08-01,Standard,599,South,Social Media,Churned,6,2024-01-28,Poor support experience
CUST01925,2023-10-26,Standard,599,South,Organic,Churned,7,2024-05-23,Price too high
CUST01926,2023-07-05,Standard,599,East,Organic,Active,18,,
CUST01927,2023-05-01,Basic,299,North,Paid Ads,Churned,11,2024-03-26,Price too high
CUST01928,2024-07-20,Basic,299,South,Organic,Active,5,,
CUST01929,2023-04-20,Standard,599,West,Paid Ads,Active,20,,
CUST01930,2024-03-08,Basic,299,West,Paid Ads,Churned,8,2024-11-03,Price too high
CUST01931,2024-05-19,Standard,599,West,Referral,Churned,3,2024-08-17,Price too high
CUST01932,2023-11-17,Premium,999,West,Paid Ads,Churned,6,2024-05-15,Found alternative
CUST01933,2024-04-23,Standard,599,West,Paid Ads,Active,8,,
CUST01934,2023-08-20,Basic,299,West,Organic,Active,16,,
CUST01935,2023-01-04,Premium,999,West,Social Media,Active,24,,
CUST01936,2024-03-10,Basic,299,West,Paid Ads,Churned,6,2024-09-06,Technical issues
CUST01937,2023-05-24,Premium,999,West,Organic,Active,19,,
CUST01938,2024-09-16,Premium,999,East,Referral,Active,3,,
CUST01939,2023-07-08,Standard,599,South,Paid Ads,Churned,7,2024-02-03,Price too high
CUST01940,2024-02-06,Basic,299,North,Referral,Churned,7,2024-09-03,Price too high
CUST01941,2024-06-25,Basic,299,South,Referral,Active,6,,
CUST01942,2023-07-14,Standard,599,South,Referral,Churned,3,2023-10-12,Price too high
CUST01943,2023-04-20,Basic,299,West,Social Media,Churned,2,2023-06-19,Technical issues
CUST01944,2023-08-15,Basic,299,South,Referral,Active,16,,
CUST01945,2023-07-03,Standard,599,East,Referral,Churned,13,2024-07-27,Poor support experience
CUST01946,2023-09-09,Basic,299,North,Referral,Churned,14,2024-11-02,Technical issues
CUST01947,2024-09-06,Premium,999,South,Organic,Active,3,,
CUST01948,2024-06-21,Basic,299,North,Organic,Active,6,,
CUST01949,2023-04-22,Premium,999,North,Referral,Active,20,,
CUST01950,2024-08-07,Standard,599,West,Social Media,Active,4,,
CUST01951,2024-03-30,Premium,999,North,Referral,Active,9,,
CUST01952,2024-07-11,Basic,299,North,Social Media,Active,5,,
CUST01953,2024-02-16,Standard,599,South,Social Media,Active,10,,
CUST01954,2024-11-27,Premium,999,West,Referral,Active,1,,
CUST01955,2023-09-04,Basic,299,North,Referral,Active,16,,
CUST01956,2023-12-12,Standard,599,West,Organic,Churned,4,2024-04-10,Price too high
CUST01957,2024-11-28,Standard,599,East,Paid Ads,Active,1,,
CUST01958,2024-11-10,Standard,599,East,Social Media,Active,1,,
CUST01959,2024-02-24,Standard,599,South,Social Media,Churned,7,2024-09-21,Found alternative
CUST01960,2023-04-17,Premium,999,South,Referral,Churned,10,2024-02-11,Price too high
CUST01961,2023-05-10,Premium,999,West,Referral,Active,20,,
CUST01962,2024-08-31,Standard,599,North,Paid Ads,Active,4,,
CUST01963,2023-04-24,Standard,599,West,Referral,Active,20,,
CUST01964,2023-12-09,Standard,599,South,Paid Ads,Churned,6,2024-06-06,Poor support experience
CUST01965,2023-10-03,Standard,599,North,Referral,Churned,5,2024-03-01,Technical issues
CUST01966,2024-06-21,Basic,299,North,Organic,Active,6,,
CUST01967,2024-04-08,Basic,299,North,Paid Ads,Churned,3,2024-07-07,Found alternative
CUST01968,2024-01-10,Premium,999,South,Paid Ads,Active,11,,
CUST01969,2024-02-08,Standard,599,West,Paid Ads,Churned,10,2024-12-04,Found alternative
CUST01970,2024-10-28,Standard,599,West,Organic,Active,2,,
CUST01971,2023-10-25,Basic,299,South,Referral,Active,14,,
CUST01972,2023-12-18,Standard,599,West,Organic,Churned,11,2024-11-12,Price too high
CUST01973,2023-02-17,Basic,299,East,Paid Ads,Churned,13,2024-03-13,Price too high
CUST01974,2024-08-16,Basic,299,East,Paid Ads,Churned,3,2024-11-14,Poor support experience
CUST01975,2024-04-23,Basic,299,East,Paid Ads,Active,8,,
CUST01976,2024-11-27,Basic,299,South,Paid Ads,Active,1,,
CUST01977,2024-09-04,Basic,299,South,Paid Ads,Churned,1,2024-10-04,Poor support experience
CUST01978,2023-06-18,Premium,999,West,Organic,Churned,6,2023-12-15,Missing features
CUST01979,2023-10-27,Basic,299,South,Paid Ads,Churned,6,2024-04-24,Price too high
CUST01980,2024-03-02,Basic,299,South,Organic,Active,10,,
CUST01981,2024-09-30,Basic,299,East,Organic,Active,3,,
CUST01982,2023-03-01,Premium,999,West,Organic,Active,22,,
CUST01983,2024-03-03,Standard,599,North,Organic,Churned,8,2024-10-29,Price too high
CUST01984,2024-07-21,Standard,599,South,Social Media,Churned,3,2024-10-19,Missing features
CUST01985,2024-07-04,Standard,599,West,Paid Ads,Active,6,,
CUST01986,2024-06-15,Basic,299,South,Organic,Active,6,,
CUST01987,2024-11-29,Basic,299,West,Organic,Active,1,,
CUST01988,2023-02-25,Standard,599,West,Paid Ads,Churned,17,2024-07-19,Price too high
CUST01989,2023-07-26,Basic,299,South,Social Media,Churned,8,2024-03-22,Found alternative
CUST01990,2023-05-19,Premium,999,West,Organic,Active,19,,
CUST01991,2024-04-10,Basic,299,East,Social Media,Active,8,,
CUST01992,2023-07-11,Standard,599,East,Social Media,Churned,16,2024-11-02,Found alternative
CUST01993,2023-06-17,Standard,599,East,Organic,Active,18,,
CUST01994,2023-11-28,Standard,599,East,Paid Ads,Churned,4,2024-03-27,Found alternative
CUST01995,2023-11-09,Premium,999,North,Organic,Active,13,,
CUST01996,2023-08-07,Basic,299,North,Paid Ads,Churned,7,2024-03-04,Missing features
CUST01997,2024-10-03,Basic,299,West,Paid Ads,Active,2,,
CUST01998,2024-11-19,Basic,299,South,Organic,Churned,1,2024-12-19,Technical issues
CUST01999,2023-09-26,Premium,999,South,Organic,Active,15,,
CUST02000,2023-04-04,Standard,599,North,Organic,Active,21,,
CUST02001,2024-02-10,Basic,299,West,Organic,Active,10,,
CUST02002,2023-03-10,Standard,599,West,Referral,Churned,3,2023-06-08,Price too high
CUST02003,2023-05-21,Basic,299,East,Organic,Churned,10,2024-03-16,Price too high
CUST02004,2023-08-31,Basic,299,North,Organic,Churned,3,2023-11-29,Not using enough
CUST02005,2023-10-01,Standard,599,North,Paid Ads,Churned,10,2024-07-27,Poor support experience
CUST02006,2023-03-20,Standard,599,East,Organic,Active,21,,
CUST02007,2024-02-14,Standard,599,West,Organic,Active,10,,
CUST02008,2023-11-28,Standard,599,East,Organic,Active,13,,
CUST02009,2024-10-06,Basic,299,South,Organic,Active,2,,
CUST02010,2023-03-09,Premium,999,West,Paid Ads,Churned,12,2024-03-03,Found alternative
CUST02011,2023-12-22,Basic,299,West,Referral,Churned,5,2024-05-20,Price too high
CUST02012,2023-09-08,Premium,999,North,Referral,Active,16,,
CUST02013,2024-07-21,Basic,299,North,Referral,Churned,2,2024-09-19,Price too high
CUST02014,2023-10-29,Basic,299,North,Organic,Churned,2,2023-12-28,Found alternative
CUST02015,2024-03-12,Premium,999,East,Paid Ads,Churned,3,2024-06-10,Not using enough
CUST02016,2024-11-28,Standard,599,South,Organic,Active,1,,
CUST02017,2023-12-30,Basic,299,South,Organic,Churned,4,2024-04-28,Price too high
CUST02018,2024-08-08,Basic,299,South,Paid Ads,Active,4,,
CUST02019,2023-03-29,Premium,999,South,Organic,Churned,5,2023-08-26,Price too high
CUST02020,2023-04-12,Basic,299,West,Paid Ads,Churned,1,2023-05-12,Not using enough
CUST02021,2023-07-07,Premium,999,South,Social Media,Churned,13,2024-07-31,Price too high
CUST02022,2023-11-08,Basic,299,North,Paid Ads,Churned,2,2024-01-07,Price too high
CUST02023,2024-07-13,Standard,599,South,Paid Ads,Churned,5,2024-12-10,Missing features
CUST02024,2024-03-18,Premium,999,West,Paid Ads,Active,9,,
CUST02025,2023-06-10,Standard,599,North,Referral,Churned,9,2024-03-06,Not using enough
CUST02026,2024-01-19,Basic,299,West,Social Media,Active,11,,
CUST02027,2024-02-05,Basic,299,West,Paid Ads,Churned,4,2024-06-04,Not using enough
CUST02028,2024-08-11,Basic,299,North,Paid Ads,Active,4,,
CUST02029,2023-07-11,Standard,599,South,Referral,Active,17,,
CUST02030,2024-06-09,Basic,299,North,Organic,Churned,6,2024-12-06,Price too high
CUST02031,2024-09-17,Basic,299,South,Organic,Active,3,,
CUST02032,2024-03-06,Basic,299,North,Referral,Active,10,,
CUST02033,2023-09-27,Standard,599,North,Referral,Churned,14,2024-11-20,Found alternative
CUST02034,2023-02-08,Standard,599,East,Paid Ads,Churned,1,2023-03-10,Missing features
CUST02035,2024-02-18,Basic,299,East,Organic,Churned,1,2024-03-19,Price too high
CUST02036,2023-02-22,Premium,999,West,Referral,Active,22,,
CUST02037,2024-08-12,Standard,599,North,Paid Ads,Active,4,,
CUST02038,2024-09-07,Premium,999,East,Social Media,Active,3,,
CUST02039,2023-01-28,Standard,599,South,Referral,Churned,6,2023-07-27,Technical issues
CUST02040,2023-04-03,Standard,599,East,Organic,Churned,9,2023-12-29,Missing features
CUST02041,2024-03-11,Basic,299,West,Referral,Active,9,,
CUST02042,2024-01-24,Basic,299,West,Referral,Active,11,,
CUST02043,2024-09-26,Premium,999,West,Paid Ads,Churned,3,2024-12-25,Technical issues
CUST02044,2024-01-27,Standard,599,South,Organic,Churned,10,2024-11-22,Technical issues
CUST02045,2023-03-11,Basic,299,North,Social Media,Churned,4,2023-07-09,Missing features
CUST02046,2023-09-22,Basic,299,South,Organic,Churned,10,2024-07-18,Technical issues
CUST02047,2023-02-19,Premium,999,West,Paid Ads,Churned,8,2023-10-17,Not using enough
CUST02048,2024-01-27,Standard,599,South,Social Media,Active,11,,
CUST02049,2024-09-23,Basic,299,West,Paid Ads,Active,3,,
CUST02050,2023-10-05,Standard,599,South,Organic,Active,15,,
CUST02051,2024-05-16,Standard,599,West,Paid Ads,Churned,2,2024-07-15,Not using enough
CUST02052,2023-10-08,Basic,299,West,Paid Ads,Churned,1,2023-11-07,Poor support experience
CUST02053,2023-11-14,Premium,999,West,Organic,Active,13,,
CUST02054,2023-06-17,Standard,599,South,Organic,Churned,2,2023-08-16,Found alternative
CUST02055,2024-04-02,Standard,599,East,Paid Ads,Active,9,,
CUST02056,2023-08-11,Basic,299,North,Social Media,Churned,10,2024-06-06,Price too high
CUST02057,2023-04-04,Premium,999,North,Referral,Active,21,,
CUST02058,2023-08-09,Basic,299,North,Organic,Churned,13,2024-09-02,Not using enough
CUST02059,2023-02-15,Premium,999,North,Paid Ads,Active,22,,
CUST02060,2023-11-06,Standard,599,West,Social Media,Active,14,,
CUST02061,2024-05-06,Basic,299,North,Paid Ads,Active,7,,
CUST02062,2023-05-31,Premium,999,West,Organic,Churned,14,2024-07-24,Not using enough
CUST02063,2023-02-01,Basic,299,West,Paid Ads,Churned,1,2023-03-03,Found alternative
CUST02064,2023-08-26,Premium,999,South,Referral,Active,16,,
CUST02065,2024-09-28,Standard,599,North,Referral,Active,3,,
CUST02066,2024-10-21,Basic,299,South,Organic,Active,2,,
CUST02067,2023-06-24,Basic,299,East,Paid Ads,Churned,3,2023-09-22,Not using enough
CUST02068,2023-05-09,Basic,299,South,Organic,Churned,7,2023-12-05,Price too high
CUST02069,2024-11-26,Basic,299,East,Referral,Active,1,,
CUST02070,2023-08-26,Standard,599,East,Social Media,Churned,1,2023-09-25,Price too high
CUST02071,2023-06-14,Basic,299,West,Paid Ads,Churned,6,2023-12-11,Poor support experience
CUST02072,2024-06-11,Premium,999,North,Paid Ads,Active,6,,
CUST02073,2023-06-28,Basic,299,South,Organic,Churned,6,2023-12-25,Poor support experience
CUST02074,2024-07-01,Standard,599,East,Organic,Churned,1,2024-07-31,Found alternative
CUST02075,2023-02-25,Standard,599,East,Organic,Active,22,,
CUST02076,2024-03-17,Premium,999,South,Paid Ads,Active,9,,
CUST02077,2024-01-24,Premium,999,West,Referral,Active,11,,
CUST02078,2024-02-27,Basic,299,South,Organic,Churned,5,2024-07-26,Not using enough
CUST02079,2023-09-09,Standard,599,South,Organic,Active,15,,
CUST02080,2023-11-21,Standard,599,South,Paid Ads,Active,13,,
CUST02081,2023-02-24,Basic,299,South,Paid Ads,Churned,6,2023-08-23,Poor support experience
CUST02082,2023-04-02,Premium,999,East,Referral,Active,21,,
CUST02083,2023-05-02,Standard,599,East,Paid Ads,Churned,6,2023-10-29,Price too high
CUST02084,2024-10-15,Basic,299,South,Paid Ads,Active,2,,
CUST02085,2023-08-13,Standard,599,North,Referral,Churned,2,2023-10-12,Price too high
CUST02086,2024-11-19,Basic,299,East,Social Media,Churned,1,2024-12-19,Price too high
CUST02087,2023-07-15,Premium,999,North,Organic,Active,17,,
CUST02088,2024-07-20,Standard,599,South,Referral,Active,5,,
CUST02089,2023-02-12,Basic,299,South,Social Media,Active,22,,
CUST02090,2024-09-15,Standard,599,South,Paid Ads,Churned,3,2024-12-14,Poor support experience
CUST02091,2023-03-16,Standard,599,North,Organic,Churned,15,2024-06-08,Found alternative
CUST02092,2024-11-15,Basic,299,South,Social Media,Active,1,,
CUST02093,2023-04-29,Basic,299,West,Paid Ads,Churned,12,2024-04-23,Poor support experience
CUST02094,2023-02-06,Premium,999,North,Organic,Active,23,,
CUST02095,2024-03-31,Standard,599,North,Organic,Churned,9,2024-12-26,Missing features
CUST02096,2023-05-18,Premium,999,South,Referral,Active,19,,
CUST02097,2024-04-24,Standard,599,East,Paid Ads,Churned,7,2024-11-20,Price too high
CUST02098,2023-12-24,Basic,299,West,Paid Ads,Churned,6,2024-06-21,Poor support experience
CUST02099,2023-02-15,Standard,599,West,Referral,Active,22,,
CUST02100,2023-10-06,Standard,599,South,Referral,Active,15,,
CUST02101,2024-11-23,Standard,599,North,Organic,Active,1,,
CUST02102,2024-11-19,Premium,999,West,Organic,Active,1,,
CUST02103,2024-11-14,Basic,299,West,Social Media,Active,1,,
CUST02104,2024-08-30,Premium,999,East,Social Media,Active,4,,
CUST02105,2023-06-09,Premium,999,West,Organic,Active,19,,
CUST02106,2024-01-10,Standard,599,South,Organic,Active,11,,
CUST02107,2023-04-02,Basic,299,South,Referral,Churned,18,2024-09-23,Price too high
CUST02108,2023-09-21,Basic,299,South,Social Media,Churned,10,2024-07-17,Not using enough
CUST02109,2024-01-03,Basic,299,South,Social Media,Churned,12,2024-12-28,Price too high
CUST02110,2024-02-09,Basic,299,South,Social Media,Churned,5,2024-07-08,Price too high
CUST02111,2024-09-28,Premium,999,West,Organic,Active,3,,
CUST02112,2024-01-05,Basic,299,South,Referral,Churned,7,2024-08-02,Missing features
CUST02113,2024-01-18,Basic,299,South,Paid Ads,Churned,8,2024-09-14,Poor support experience
CUST02114,2023-02-07,Basic,299,East,Referral,Active,23,,
CUST02115,2024-09-15,Premium,999,North,Paid Ads,Active,3,,
CUST02116,2024-08-17,Basic,299,East,Organic,Active,4,,
CUST02117,2023-12-22,Premium,999,South,Organic,Active,12,,
CUST02118,2023-10-10,Basic,299,East,Organic,Active,14,,
CUST02119,2024-02-03,Premium,999,South,Referral,Active,11,,
CUST02120,2024-04-06,Basic,299,South,Referral,Churned,3,2024-07-05,Not using enough
CUST02121,2023-09-19,Standard,599,West,Referral,Active,15,,
CUST02122,2024-04-19,Basic,299,West,Paid Ads,Active,8,,
CUST02123,2024-10-05,Basic,299,East,Referral,Active,2,,
CUST02124,2024-03-19,Standard,599,West,Organic,Active,9,,
CUST02125,2023-10-12,Standard,599,South,Social Media,Churned,12,2024-10-06,Poor support experience
CUST02126,2024-03-20,Standard,599,South,Organic,Active,9,,
CUST02127,2024-10-17,Basic,299,North,Organic,Active,2,,
CUST02128,2024-02-29,Standard,599,East,Paid Ads,Churned,8,2024-10-26,Poor support experience
CUST02129,2024-10-04,Basic,299,SOUTH,Organic,Churned,1,2024-11-03,Missing features
CUST02130,2024-10-09,Premium,999,North,Paid Ads,Churned,2,2024-12-08,Price too high
CUST02131,2024-03-25,Standard,599,East,Referral,Active,9,,
CUST02132,2023-07-16,Basic,299,North,Paid Ads,Churned,8,2024-03-12,Not using enough
CUST02133,2023-10-23,Basic,299,North,Organic,Churned,9,2024-07-19,Price too high
CUST02134,2024-05-09,Standard,599,West,Organic,Active,7,,
CUST02135,2023-01-08,Basic,299,West,Organic,Churned,11,2023-12-04,Missing features
CUST02136,2023-09-15,Standard,599,North,Referral,Churned,14,2024-11-08,Found alternative
CUST02137,2024-10-20,Basic,299,West,Paid Ads,Active,2,,
CUST02138,2023-03-25,Basic,299,East,Paid Ads,Churned,2,2023-05-24,Price too high
CUST02139,2023-07-22,Basic,299,South,Organic,Churned,10,2024-05-17,Not using enough
CUST02140,2023-12-18,Premium,999,West,Referral,Churned,2,2024-02-16,Price too high
CUST02141,2024-05-05,Standard,599,West,Paid Ads,Active,8,,
CUST02142,2024-06-08,Premium,999,South,Organic,Active,6,,
CUST02143,2024-09-09,Standard,599,North,Social Media,Active,3,,
CUST02144,2024-10-04,Basic,299,North,Organic,Active,2,,
CUST02145,2023-02-20,Basic,299,North,Social Media,Churned,4,2023-06-20,Found alternative
CUST02146,2024-01-31,Basic,299,South,Organic,Churned,8,2024-09-27,Poor support experience
CUST02147,2023-05-23,Basic,299,South,Referral,Active,19,,
CUST02148,2023-12-24,Standard,599,East,Paid Ads,Active,12,,
CUST02149,2024-09-29,Standard,599,North,Organic,Churned,3,2024-12-28,Technical issues
CUST02150,2023-09-09,Standard,599,North,Organic,Active,15,,
CUST02151,2024-11-25,Standard,599,West,Referral,Active,1,,
CUST02152,2023-04-11,Standard,599,West,Paid Ads,Churned,10,2024-02-05,Price too high
CUST02153,2023-02-11,Basic,299,East,Organic,Churned,2,2023-04-12,Not using enough
CUST02154,2023-11-26,Standard,599,South,Paid Ads,Churned,12,2024-11-20,Found alternative
CUST02155,2023-07-03,Premium,999,West,Organic,Churned,13,2024-07-27,Missing features
CUST02156,2023-06-29,Standard,599,South,Organic,Active,18,,
CUST02157,2023-10-05,Standard,599,West,Social Media,Churned,2,2023-12-04,Technical issues
CUST02158,2024-09-20,Basic,299,South,Organic,Active,3,,
CUST02159,2023-11-12,Premium,999,South,,Active,13,,
CUST02160,2024-03-13,Premium,999,West,Organic,Active,9,,
CUST02161,2024-02-20,Standard,599,West,Paid Ads,Churned,1,2024-03-21,Found alternative
CUST02162,2023-03-28,Standard,599,North,Organic,Churned,2,2023-05-27,Found alternative
CUST02163,2023-07-23,Premium,999,North,Organic,Churned,3,2023-10-21,Technical issues
CUST02164,2023-11-10,Standard,599,West,Paid Ads,Churned,8,2024-07-07,Price too high
CUST02165,2023-12-12,Standard,599,East,Social Media,Active,12,,
CUST02166,2023-10-16,Standard,599,West,Organic,Churned,5,2024-03-14,Found alternative
CUST02167,2023-10-03,Basic,299,West,Paid Ads,Churned,7,2024-04-30,Found alternative
CUST02168,2023-07-12,Premium,999,South,Organic,Active,17,,
CUST02169,2023-04-14,Premium,999,South,,Churned,11,2024-03-09,Price too high
CUST02170,2024-08-01,Standard,599,West,Referral,Churned,1,2024-08-31,Not using enough
CUST02171,2023-07-28,Basic,299,South,Organic,Active,17,,
CUST02172,2023-05-16,Basic,299,West,Referral,Churned,15,2024-08-08,Price too high
CUST02173,2024-04-02,Premium,999,West,Organic,Active,9,,
CUST02174,2023-06-13,Basic,299,East,Organic,Active,18,,
CUST02175,2024-08-25,Standard,599,West,Paid Ads,Active,4,,
CUST02176,2024-10-16,Standard,599,North,Paid Ads,Active,2,,
CUST02177,2023-06-04,Standard,599,West,Paid Ads,Active,19,,
